p.value,null_model,data_structure
5.212352726568161e-80,A,null_none
1.022355719277951e-5,B,null_none
8.674077802762688e-36,C1,null_none
2.142678002362993e-47,C2,null_none
3.2254198540385785e-78,A,null_none
5.33259440956885e-5,B,null_none
6.140403410341073e-41,C1,null_none
2.0563559449062527e-40,C2,null_none
3.629857505871691e-79,A,null_none
6.8760069316981e-5,B,null_none
1.9115868685561927e-42,C1,null_none
7.442741845113668e-40,C2,null_none
2.0719868309762476e-91,A,null_none
4.194891811742577e-5,B,null_none
9.385271490451103e-49,C1,null_none
7.495415037219565e-46,C2,null_none
9.416697166646429e-78,A,null_none
3.036325540735317e-5,B,null_none
2.2901608752980423e-38,C1,null_none
1.5724585023571934e-42,C2,null_none
6.908426300839591e-89,A,null_none
9.093731247502723e-5,B,null_none
4.508026951580904e-50,C1,null_none
5.5208747600570536e-42,C2,null_none
2.0016366834657214e-80,A,null_none
9.000578565218729e-5,B,null_none
8.870662225895136e-44,C1,null_none
8.783674026252461e-40,C2,null_none
1.50203255406529e-89,A,null_none
1.700577266471609e-5,B,null_none
5.5041698890029354e-43,C1,null_none
8.972967083339706e-50,C2,null_none
6.858004929885421e-90,A,null_none
3.5819971156257535e-5,B,null_none
2.976398588927188e-46,C1,null_none
7.80250455857582e-47,C2,null_none
1.552109182837853e-78,A,null_none
1.7331675344625973e-5,B,null_none
1.027797599991485e-36,C1,null_none
5.582949874298818e-45,C2,null_none
1.2760401686381743e-92,A,null_none
8.18995337826491e-5,B,null_none
8.429748325757791e-52,C1,null_none
5.214921027837289e-44,C2,null_none
3.07038255423024e-82,A,null_none
4.090052186035591e-5,B,null_none
7.101704548735146e-41,C1,null_none
1.570370202562427e-44,C2,null_none
1.267708411013946e-81,A,null_none
2.878214077652607e-5,B,null_none
6.797282348739886e-41,C1,null_none
6.850372428483818e-44,C2,null_none
4.712843275594358e-89,A,null_none
2.3420976094414367e-5,B,null_none
5.544337751887489e-45,C1,null_none
2.8781866939130706e-47,C2,null_none
2.2738049250221057e-75,A,null_none
1.1047725238860981e-5,B,null_none
5.234750201475325e-34,C1,null_none
1.6478400032413677e-44,C2,null_none
6.462300804826921e-81,A,null_none
4.1376791393976005e-5,B,null_none
9.655514811506032e-41,C1,null_none
2.4853650875870008e-43,C2,null_none
5.2388416344853e-96,A,null_none
4.471466605245853e-5,B,null_none
7.43723445301893e-52,C1,null_none
2.295314322579006e-47,C2,null_none
4.187696335055917e-85,A,null_none
6.224720311907058e-5,B,null_none
1.1851380797306442e-45,C1,null_none
1.2907599808892589e-42,C2,null_none
3.9157023258373504e-89,A,null_none
2.7882070756525393e-5,B,null_none
4.38954544184509e-45,C1,null_none
3.0198113259515656e-47,C2,null_none
6.350043897243944e-80,A,null_none
8.774440453017037e-5,B,null_none
1.585464955408394e-43,C1,null_none
1.5690624371260466e-39,C2,null_none
4.594022649468524e-75,A,null_none
1.2936079045841515e-5,B,null_none
4.28973332508747e-34,C1,null_none
4.0896767986245433e-44,C2,null_none
1.3062702052691633e-77,A,null_none
1.949682810553009e-5,B,null_none
2.233827180775496e-37,C1,null_none
2.215567373657854e-43,C2,null_none
1.3973262446106682e-99,A,null_none
6.006130767155514e-5,B,null_none
1.5010134382155472e-55,C1,null_none
2.9825680316640934e-47,C2,null_none
1.1142093904856013e-95,A,null_none
3.661442183544896e-5,B,null_none
1.3594322846890952e-51,C1,null_none
2.6771961827977725e-47,C2,null_none
3.650591337362168e-84,A,null_none
5.279605306877698e-5,B,null_none
2.88297995297345e-44,C1,null_none
4.626190420752197e-43,C2,null_none
1.1522221980477378e-83,A,null_none
4.813483734662738e-5,B,null_none
8.364403064081797e-44,C1,null_none
5.0498968360856935e-43,C2,null_none
2.6722875565701856e-72,A,null_none
6.206811044020962e-5,B,null_none
1.6730233735036974e-37,C1,null_none
6.721304439839805e-38,C2,null_none
1.0711046108574533e-85,A,null_none
9.839995098994066e-6,B,null_none
1.1688394422661975e-39,C1,null_none
3.096896566261573e-49,C2,null_none
1.5022721010553001e-92,A,null_none
5.06181675385663e-5,B,null_none
4.215406667201776e-50,C1,null_none
1.2053227035629e-45,C2,null_none
3.202693971248885e-84,A,null_none
7.949965975172445e-6,B,null_none
5.429709239782718e-38,C1,null_none
2.006675148365169e-49,C2,null_none
7.059930740371585e-87,A,null_none
7.506820597419344e-6,B,null_none
1.3204786266555058e-39,C1,null_none
1.7717700759877248e-50,C2,null_none
5.36133340319588e-81,A,null_none
2.879113490375513e-5,B,null_none
2.3001177128048974e-40,C1,null_none
8.60433106401039e-44,C2,null_none
1.5812729194791046e-79,A,null_none
1.4449770652891607e-4,B,null_none
7.857520616933337e-45,C1,null_none
8.08648806821148e-38,C2,null_none
4.322055059066374e-84,A,null_none
1.330477490523954e-4,B,null_none
4.1352524566426746e-48,C1,null_none
4.014141955695767e-39,C2,null_none
1.3407992136175663e-76,A,null_none
3.555320650198001e-5,B,null_none
2.3318368727626765e-38,C1,null_none
2.2469948577417497e-41,C2,null_none
5.834034237257996e-80,A,null_none
5.2792945506955016e-5,B,null_none
3.5035545788909363e-42,C1,null_none
6.406642177546733e-41,C2,null_none
1.206140296022563e-80,A,null_none
6.576466333296235e-5,B,null_none
5.269709026792618e-43,C1,null_none
8.784127267322361e-41,C2,null_none
1.7646066241216659e-87,A,null_none
4.5911343231799456e-5,B,null_none
3.633456536858135e-46,C1,null_none
1.711519912365095e-44,C2,null_none
6.3189503989834256e-83,A,null_none
1.7529130113004326e-4,B,null_none
6.611296520552594e-43,C1,null_none
3.512620892633545e-43,C2,null_none
6.177786589678195e-88,A,null_none
7.476613445185731e-6,B,null_none
2.3882672560655968e-39,C1,null_none
8.408265187682009e-52,C2,null_none
2.2431916324227285e-85,A,null_none
9.023083869906526e-5,B,null_none
3.376571785185705e-47,C1,null_none
2.4614031675283237e-41,C2,null_none
5.743708582287623e-86,A,null_none
2.6712316236759406e-4,B,null_none
1.323051672529343e-45,C1,null_none
1.560666489916932e-43,C2,null_none
4.7576990678601256e-85,A,null_none
1.0650973160566574e-5,B,null_none
1.4388897701392032e-39,C1,null_none
1.1282728336554846e-48,C2,null_none
3.651487129067035e-75,A,null_none
9.102991011836781e-5,B,null_none
4.9341649806287994e-40,C1,null_none
3.040409382375273e-38,C2,null_none
7.950871335511555e-83,A,null_none
6.67115108360862e-5,B,null_none
1.1573207612185548e-44,C1,null_none
2.584630553127855e-41,C2,null_none
2.9073004335110325e-87,A,null_none
1.35822193585635e-4,B,null_none
5.519228379464312e-50,C1,null_none
1.9526703037225313e-40,C2,null_none
1.7607520826970743e-84,A,null_none
1.386769646350001e-5,B,null_none
3.3201817206211782e-40,C1,null_none
1.8393287862230902e-47,C2,null_none
2.805758263578896e-83,A,null_none
8.104530174992333e-5,B,null_none
1.579923970709695e-45,C1,null_none
6.697842316468391e-41,C2,null_none
3.9374255564633265e-84,A,null_none
2.4758046341881415e-5,B,null_none
5.451209694679849e-42,C1,null_none
2.570857641341663e-45,C2,null_none
5.710767349930347e-84,A,null_none
6.093315793444317e-5,B,null_none
9.146001812209049e-45,C1,null_none
2.303137918087154e-42,C2,null_none
8.459655341149498e-88,A,null_none
1.1951363518316146e-4,B,null_none
3.4277596640949753e-50,C1,null_none
9.08245114902028e-41,C2,null_none
2.7883438601633417e-78,A,null_none
2.3776234688902695e-5,B,null_none
2.7118720220613624e-38,C1,null_none
3.890381463489492e-43,C2,null_none
4.071943695173272e-81,A,null_none
1.0954391468444569e-4,B,null_none
1.777882464574227e-44,C1,null_none
8.878266692309438e-40,C2,null_none
2.315119559765344e-78,A,null_none
4.7135230738219806e-5,B,null_none
6.094366994023827e-40,C1,null_none
1.4644604559119777e-41,C2,null_none
1.703176531442304e-81,A,null_none
1.341515907283389e-5,B,null_none
8.433026248104148e-38,C1,null_none
7.177117181845883e-47,C2,null_none
1.9802292140720106e-80,A,null_none
2.4711956165210215e-5,B,null_none
8.349926903000695e-36,C1,null_none
8.397329828023616e-48,C2,null_none
3.622454294424804e-88,A,null_none
1.3811105632208784e-4,B,null_none
1.0539102534397431e-47,C1,null_none
1.2187028068462046e-43,C2,null_none
2.6460774494702905e-89,A,null_none
2.3867094493245484e-5,B,null_none
7.946409361621343e-45,C1,null_none
1.120943753837333e-47,C2,null_none
1.59686609464726e-91,A,null_none
2.1750577413158784e-5,B,null_none
3.563495216444908e-46,C1,null_none
1.476276300955586e-48,C2,null_none
9.496478836674585e-79,A,null_none
2.9562531888345744e-5,B,null_none
5.95672834654128e-39,C1,null_none
6.0280518037161864e-43,C2,null_none
7.998910427551324e-88,A,null_none
1.9657412263721284e-5,B,null_none
9.742704960715827e-43,C1,null_none
2.768708364336131e-48,C2,null_none
1.675830971606998e-83,A,null_none
1.1136417589890038e-4,B,null_none
2.780471422656735e-43,C1,null_none
2.2021324730369887e-43,C2,null_none
6.982829663101241e-79,A,null_none
2.666098081555505e-5,B,null_none
4.790489448722407e-38,C1,null_none
5.439091566378832e-44,C2,null_none
5.827096312151492e-93,A,null_none
4.041540635833797e-5,B,null_none
3.8838978584329405e-48,C1,null_none
4.9320057118396847e-48,C2,null_none
6.05790818970047e-85,A,null_none
5.4590033917528085e-5,B,null_none
3.310616252191277e-45,C1,null_none
6.66739235430798e-43,C2,null_none
3.8625740136316964e-79,A,null_none
2.5087575792556005e-5,B,null_none
1.4345136847155913e-38,C1,null_none
1.0062600988010307e-43,C2,null_none
1.1778105141409568e-90,A,null_none
2.734266430027191e-5,B,null_none
2.1618223786739695e-46,C1,null_none
1.8245889575534042e-47,C2,null_none
1.857676369995088e-82,A,null_none
4.071910420184883e-4,B,null_none
9.914869312667275e-44,C1,null_none
7.015005457930387e-42,C2,null_none
2.0693710485781975e-77,A,null_none
7.541122557887666e-6,B,null_none
7.869541057636411e-34,C1,null_none
9.599253935145344e-47,C2,null_none
1.6514773449839608e-89,A,null_none
5.5369629506581354e-5,B,null_none
7.111024489554079e-50,C1,null_none
8.254518461530634e-43,C2,null_none
4.786199878146412e-85,A,null_none
5.011254647518516e-6,B,null_none
6.776829492688116e-37,C1,null_none
2.3444602562190874e-51,C2,null_none
1.6653927847496316e-89,A,null_none
1.591080602073916e-5,B,null_none
1.9146288643978648e-44,C1,null_none
2.9064945903750635e-48,C2,null_none
1.747999994806894e-84,A,null_none
2.026216584845433e-4,B,null_none
4.666811337624497e-50,C1,null_none
1.4658207158390553e-37,C2,null_none
5.403258847680582e-84,A,null_none
4.137829803408048e-5,B,null_none
6.743467038659227e-43,C1,null_none
2.8889022495973437e-44,C2,null_none
1.5237170134820097e-78,A,null_none
1.3960282783385111e-5,B,null_none
1.242735579077225e-36,C1,null_none
4.527939458039557e-45,C2,null_none
8.214483761264572e-90,A,null_none
1.5530606447131078e-5,B,null_none
6.910656246036597e-44,C1,null_none
3.928937048828379e-49,C2,null_none
1.7762395377129696e-81,A,null_none
1.7058607335628114e-5,B,null_none
1.3926405112378186e-38,C1,null_none
4.573561451544774e-46,C2,null_none
4.596770336691966e-83,A,null_none
6.543925448392289e-5,B,null_none
1.163831135832619e-43,C1,null_none
1.4612096938933806e-42,C2,null_none
1.337985232914841e-90,A,null_none
1.951276786092699e-5,B,null_none
1.735875250409996e-45,C1,null_none
2.5585502229969936e-48,C2,null_none
1.345185263699766e-85,A,null_none
7.279161222295061e-5,B,null_none
2.4902401865308614e-46,C1,null_none
1.971993144408314e-42,C2,null_none
7.758199788117034e-88,A,null_none
6.009800514635681e-5,B,null_none
2.2289960616977385e-47,C1,null_none
1.2364945916057805e-43,C2,null_none
9.107848531301174e-73,A,null_none
2.322035365865318e-5,B,null_none
1.4513813111824951e-34,C1,null_none
2.517007675231086e-41,C2,null_none
1.307306126180381e-84,A,null_none
6.519929227318718e-5,B,null_none
1.1225785469078631e-45,C1,null_none
4.29355254038321e-42,C2,null_none
1.0973401926360656e-83,A,null_none
4.558777487387062e-5,B,null_none
2.598442986949625e-44,C1,null_none
1.557098670415328e-42,C2,null_none
2.5809484908736913e-81,A,null_none
2.306842032793297e-5,B,null_none
4.040816287636734e-40,C1,null_none
2.337692688388612e-44,C2,null_none
1.4757096371860623e-92,A,null_none
2.2436720103785053e-5,B,null_none
6.013172240153652e-47,C1,null_none
8.017426447149986e-49,C2,null_none
2.480785977060722e-78,A,null_none
5.550024273577354e-5,B,null_none
2.0316625451581627e-40,C1,null_none
4.738291652789373e-41,C2,null_none
2.204685280878506e-92,A,null_none
1.874407445026149e-5,B,null_none
4.4264920120549614e-46,C1,null_none
1.6168634422768832e-49,C2,null_none
9.539000766191706e-85,A,null_none
1.8258166606759538e-4,B,null_none
1.1716268175510491e-49,C1,null_none
3.152418151774927e-38,C2,null_none
1.2286554493832286e-68,A,null_none
6.615519740801252e-5,B,null_none
1.8305065386844606e-35,C1,null_none
2.9654956432675517e-36,C2,null_none
1.8906197192303022e-81,A,null_none
1.5230287045831057e-5,B,null_none
3.9950461249590756e-38,C1,null_none
1.6891025997534907e-46,C2,null_none
6.454378792335465e-81,A,null_none
8.858176249237008e-5,B,null_none
2.1427398670211129e-44,C1,null_none
1.1709157277928593e-39,C2,null_none
4.464163728563218e-92,A,null_none
4.531963298364316e-5,B,null_none
5.061305313862473e-49,C1,null_none
2.970402240173715e-46,C2,null_none
1.6964634561230236e-82,A,null_none
7.408092698647545e-5,B,null_none
1.8969720117621338e-44,C1,null_none
3.3760529027604014e-41,C2,null_none
1.3340815425109277e-80,A,null_none
6.23045441345837e-5,B,null_none
2.4145053539587902e-42,C1,null_none
2.1046091815954833e-41,C2,null_none
3.158314360754596e-78,A,null_none
2.889246709848574e-5,B,null_none
5.398747505476171e-38,C1,null_none
2.207762239958519e-43,C2,null_none
8.123060434454238e-90,A,null_none
2.719387272621633e-5,B,null_none
3.138136090214923e-46,C1,null_none
8.773945029271683e-47,C2,null_none
4.2037275905619775e-82,A,null_none
1.3154615685461688e-4,B,null_none
9.195974364056879e-42,C1,null_none
1.6819186340983514e-43,C2,null_none
2.993024480310274e-85,A,null_none
2.2187108034443516e-5,B,null_none
3.1908882500528994e-42,C1,null_none
3.2835433056609795e-46,C2,null_none
3.6364129681559772e-87,A,null_none
2.593035306712976e-4,B,null_none
2.2749698133848508e-52,C1,null_none
6.127301747293275e-38,C2,null_none
4.375031802533344e-81,A,null_none
6.629398487253099e-5,B,null_none
4.663490307605675e-43,C1,null_none
3.5731092132673e-41,C2,null_none
9.096039983908587e-80,A,null_none
5.864174059664912e-5,B,null_none
6.664236655045888e-42,C1,null_none
5.251939548827679e-41,C2,null_none
9.837857449943674e-79,A,null_none
2.983811700439099e-5,B,null_none
1.1463047502674964e-37,C1,null_none
3.1967625088826526e-44,C2,null_none
2.9662136641612977e-84,A,null_none
6.409325536261758e-5,B,null_none
1.7966682858729903e-45,C1,null_none
6.111057159679475e-42,C2,null_none
1.9641725324023317e-83,A,null_none
1.1571734492184731e-5,B,null_none
7.558724207150887e-39,C1,null_none
9.038438083047539e-48,C2,null_none
1.1773904689158903e-91,A,null_none
3.931814217012959e-5,B,null_none
1.158915132335829e-49,C1,null_none
3.470705077314296e-45,C2,null_none
1.5083926240516471e-94,A,null_none
1.5960305510326266e-4,B,null_none
2.0136206586207002e-56,C1,null_none
2.639407086477972e-41,C2,null_none
2.178246206448259e-92,A,null_none
2.1912549163316134e-6,B,null_none
1.577156871207798e-39,C1,null_none
4.205079684750075e-56,C2,null_none
8.273889473880754e-86,A,null_none
8.986475721445213e-6,B,null_none
1.8112256696598353e-39,C1,null_none
1.5379102339954091e-49,C2,null_none
1.1822120017432778e-86,A,null_none
4.4071888972909936e-4,B,null_none
1.8499688406705314e-48,C1,null_none
2.349702313678409e-41,C2,null_none
2.1377103855526113e-79,A,null_none
2.6400477672404525e-5,B,null_none
2.8281179022515113e-38,C1,null_none
2.8019884488071886e-44,C2,null_none
4.5004205134862423e-91,A,null_none
6.2060889511338244e-6,B,null_none
5.6805221786388e-41,C1,null_none
2.493372625239977e-53,C2,null_none
8.707085514952803e-81,A,null_none
3.711850754176829e-5,B,null_none
3.1084577851913107e-41,C1,null_none
1.0488361050255368e-42,C2,null_none
2.922583979556391e-79,A,null_none
4.3379957288619935e-5,B,null_none
1.3599901695015963e-40,C1,null_none
8.212159201791696e-42,C2,null_none
1.3548354204235716e-88,A,null_none
5.007538271197568e-5,B,null_none
8.40615600696707e-48,C1,null_none
5.67873015413362e-44,C2,null_none
6.31099693252625e-85,A,null_none
6.078559530792566e-5,B,null_none
1.720471617888216e-45,C1,null_none
1.341619270803425e-42,C2,null_none
1.5495115567896335e-84,A,null_none
2.2798208548848025e-5,B,null_none
8.845727171669627e-42,C1,null_none
6.176594623974735e-46,C2,null_none
1.1285707196844448e-80,A,null_none
2.4227942687399218e-5,B,null_none
1.615247482980968e-39,C1,null_none
2.5684842414338446e-44,C2,null_none
3.98345838197068e-86,A,null_none
9.94634871977984e-5,B,null_none
9.428715216806558e-46,C1,null_none
1.5171946279970871e-43,C2,null_none
1.0405319919782237e-84,A,null_none
2.819170396974206e-5,B,null_none
1.0648001729265024e-42,C1,null_none
3.471492148340346e-45,C2,null_none
5.996036265969481e-82,A,null_none
8.285434718779677e-6,B,null_none
7.623485747660983e-37,C1,null_none
2.744937378712801e-48,C2,null_none
2.075820445235542e-94,A,null_none
3.9183749642489855e-5,B,null_none
1.5636314089407217e-49,C1,null_none
4.328120054389073e-48,C2,null_none
5.468207783006753e-85,A,null_none
3.927197893062342e-5,B,null_none
3.7029548914939655e-44,C1,null_none
5.30959836919643e-44,C2,null_none
3.532552012827818e-89,A,null_none
6.729411551751169e-5,B,null_none
9.755080471597783e-49,C1,null_none
1.2770391802359903e-43,C2,null_none
7.147973585878339e-89,A,null_none
1.9607497827720826e-5,B,null_none
2.9960312042643283e-43,C1,null_none
7.952666897781553e-49,C2,null_none
3.402527447489134e-93,A,null_none
7.009491747476775e-5,B,null_none
4.1711916538265685e-52,C1,null_none
2.792752937246545e-44,C2,null_none
1.1911016329750251e-80,A,null_none
2.1047288514972296e-5,B,null_none
5.0470764788090024e-39,C1,null_none
8.629367804521771e-45,C2,null_none
3.7346531663822056e-82,A,null_none
9.426824352098652e-5,B,null_none
4.055408503290077e-45,C1,null_none
3.5290547719598218e-40,C2,null_none
2.333564673758937e-84,A,null_none
3.1119187862692035e-5,B,null_none
1.330228198244363e-42,C1,null_none
6.263094097662829e-45,C2,null_none
9.749996663032917e-75,A,null_none
4.0734682751367026e-5,B,null_none
3.450939238591157e-36,C1,null_none
1.1134049136260137e-41,C2,null_none
3.62060139176845e-71,A,null_none
